,ClubID,IndvID,Country,PostCode,Gender,Age,BirthYear,BirthMonth,ActivityStatus,ResidentialStatus,OwnershipStatus,LiveAlone,Ethnicity,Education,Religion,PersonalChallenges,MaritalStat,ChildNum,ChildCoResNum_1,ChildCoResNum_2,ChildCoResNum_3,ChildCoResNum_4,ChildCoResNum_5,SibsNum,HasOthFamily,HasFriends,ContactInPerson_Child,ContactPhone_Child,ContactEmail_Child,ContactText_Child,ContactVideo_Child,ContactSocMedia_Child,ChangeContact_Child,ChangeInPerson_Child,ContactInPerson_Sibs,ContactPhone_Sibs,ContactEmail_Sibs,ContactText_Sibs,ContactVideo_Sibs,ContactSocMedia_Sibs,ChangeContact_Sibs,ChangeInPerson_Sibs,ContactInPerson_OthFamily,ContactPhone_OthFamily,ContactEmail_OthFamily,ContactText_OthFamily,ContactVideo_OthFamily,ContactSocMedia_OthFamily,ChangeContact_OthFamily,ChangeInPerson_OthFamily,ContactInPerson_Friends,ContactPhone_Friends,ContactEmail_Friends,ContactText_Friends,ContactVideo_Friends,ContactSocMedia_Friends,ChangeContact_Friends,ChangeInPerson_Friends,Lonely,ChangeLonely,HowConcerned,Isolating,ChangeIsolating,DaysExercise,ChangeExercise,DaysAlcohol,ChangeAlcohol,DifficultySleep,ChangeSleep,Disability,LimitActivities,PhysicalHealth,ChangePhysical,MentalHealth,ChangeMental,RotaryMember,RotaryInvolvement,RotaryChange,RotaryChallenges,CovidAct,OthAct,ImpactOnMeetings,ImpactOnPartnerships,ImpactOnFinances,ImpactOnMembership,OthImpact,RotaryResponse,Contrib_Charitable,Contrib_Religious,Contrib_Other,ContribChange_Charitable,ContribChange_Religious,ContribToCovid,Latitude,Longitude
673,999999,161,England,,Female,65-74 years,,,Self-employed,A private or family household,Owned outright,,English,HNC/HND or equivalent,No religion/Atheist/Agnostic,,Married,3,,,None,,,1,Yes,Yes,Yes,No,No,No,No,No,Remained about the same,Remained about the same,No,Yes,No,Yes,No,Yes,Remained about the same,Remained about the same,Yes,Yes,No,Yes,Yes,No,Remained about the same,Remained about the same,Yes,Yes,No,Yes,No,Yes,Increased,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Most of the time,Decreased,7.0,Remained about the same,1.0,Remained about the same,Moderate,Remained about the same,No,,Fair,About the same,Excellent,About the same,Yes,No,Remained about the same,,,,,,,,,,Both,Contribution of time,Financial contribution,Increased,Increased,No,51.4963989257812,-0.122406005859375
674,999999,162,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,Yes,English,HNC/HND or equivalent,No religion/Atheist/Agnostic,,Widowed,2,,None,,,,0,Yes,Yes,No,Yes,Yes,Yes,No,No,Remained about the same,Decreased,No,No,No,No,No,No,,,Yes,Yes,Yes,No,No,No,Remained about the same,Remained about the same,Yes,Yes,No,Yes,Yes,Yes,Decreased,Decreased,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Remained about the same,0.0,Remained about the same,4.0,Remained about the same,Moderate,Remained about the same,No,,Good,Worse,Excellent,About the same,Yes,Yes,Increased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",No impact,,,Both,,,Increased,,Yes,52.58740234375,-2.13800048828125
675,999999,163,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,Postgraduate/higher degree,Protestant,,Living with a partner as if married,3,,,None,,,3,Yes,Yes,No,Yes,Yes,No,Yes,No,Remained about the same,Decreased,No,Yes,Yes,No,No,No,Remained about the same,Remained about the same,No,No,Yes,No,No,Yes,Remained about the same,Decreased,Yes,No,Yes,No,No,Yes,Decreased,Decreased,Hardly ever or never,Remained about the same,Extremely concerned,Most of the time,Remained about the same,4.0,Decreased,6.0,Decreased,Mild,Remained about the same,No,,Very good,About the same,Excellent,About the same,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted","Yes, mixed impact",,,Financial contribution,Both,Both,Remained about the same,Remained about the same,In part,50.8430938720703,-1.06399536132812
676,999999,164,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,,Scottish,First degree,Protestant,,Widowed,None,,,,,,0,Yes,Yes,No,No,No,No,No,No,,,No,No,No,No,No,No,,,Yes,Yes,No,Yes,No,No,Increased,Remained about the same,Yes,Yes,Yes,No,Yes,No,Increased,Decreased,Some of the time,Increased,Very concerned,Some of the time,Decreased,7.0,Remained about the same,2.0,Remained about the same,Mild,Remained about the same,No,,Very good,About the same,Very good,About the same,Yes,Yes,,,,,,,,,,,,,,,,,53.4971923828125,-1.18080139160156
677,999999,165,England,,Female,65-74 years,,,Retired,A private or family household,Owned outright,Yes,English,Postgraduate/higher degree,Protestant,,Divorced,2,,None,,,,1,Yes,Yes,Yes,No,No,No,Yes,No,Decreased,Decreased,No,Yes,No,Yes,No,No,Increased,Decreased,No,Yes,No,No,No,No,Increased,Decreased,No,Yes,No,No,No,No,Decreased,Decreased,Some of the time,Increased,A little concerned,Some of the time,Decreased,4.0,Remained about the same,1.0,Decreased,Mild,Remained about the same,No,,Good,About the same,Good,Worse,Yes,Yes,,,,,,,,,,,,,,,,,53.2626953125,-1.48390197753906
678,999999,166,England,,Male,18-54 years,,,Self-employed,A private or family household,Owned outright,"No, I live with at least one other person",English,First degree,No religion/Atheist/Agnostic,,Separated,2,,None,,,,1,Yes,Yes,No,Yes,No,Yes,No,No,Decreased,Decreased,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,No,No,Yes,No,Yes,Decreased,Decreased,Yes,Yes,No,Yes,No,No,Decreased,Decreased,Often,Increased,A little concerned,Some of the time,Decreased,0.0,,1.0,Remained about the same,Moderate,Worsened,No,,Good,About the same,Fair,Worse,Yes,No,,,,,,,,,,,,,,,,,53.3368072509765,-1.35470581054687
679,999999,167,England,,Female,65-74 years,,,Retired,A private or family household,Owned outright,Yes,Welsh,First degree,Catholic,,Widowed,1,No,,,,,1,No,Yes,Yes,Yes,No,Yes,No,No,Increased,Remained about the same,No,No,No,No,No,No,Decreased,Decreased,No,No,No,No,No,No,,,Yes,Yes,Yes,Yes,No,Yes,Decreased,Decreased,Often,Increased,Extremely concerned,Most of the time,Decreased,7.0,Increased,1.0,Remained about the same,Mild,Worsened,Yes,No,Very good,About the same,Fair,Worse,Yes,Yes,Decreased,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",,,Financial contribution,Financial contribution,,Remained about the same,Increased,In part,50.8430938720703,-1.06399536132812
680,999999,168,England,,Male,65-74 years,,,Self-employed,A private or family household,Owned outright,"No, I live with at least one other person",Any other White ethnic group,Postgraduate/higher degree,Catholic,,Married,2,,1,,,,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Decreased,Decreased,No,Yes,No,No,Yes,No,Increased,Increased,No,Yes,No,No,No,No,Increased,Increased,Yes,Yes,Yes,Yes,Yes,No,Increased,Increased,Hardly ever or never,Increased,Extremely concerned,Most of the time,Increased,3.0,Decreased,0.0,Decreased,Moderate,Worsened,No,,Fair,Worse,Fair,Worse,Yes,Yes,,,,,,,,,,,,,,,,,51.4212036132812,-0.285507202148437
681,999999,169,England,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,HNC/HND or equivalent,Protestant,,Married,2,,None,,,,1,Yes,Yes,No,Yes,No,Yes,No,Yes,Decreased,Decreased,No,Yes,No,Yes,No,No,Remained about the same,Decreased,Yes,No,No,Yes,No,No,Decreased,Decreased,Yes,No,No,Yes,Yes,No,Decreased,Decreased,Hardly ever or never,Increased,Moderately concerned,All of the time,Remained about the same,0.0,Increased,3.0,Remained about the same,Moderate,Remained about the same,No,,Good,About the same,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, positively impacted","Yes, negatively impacted",,,Financial contribution,Financial contribution,Financial contribution,Remained about the same,Remained about the same,In part,50.8963012695312,-1.04629516601562
682,999999,170,Scotland,,Male,,,,Retired,A private or family household,,"No, I live with at least one other person",Scottish,,,,Married,None,,,,,,0,Yes,Yes,No,No,No,No,No,No,,,No,No,No,No,No,No,,,No,Yes,No,No,No,No,Increased,Remained about the same,No,Yes,No,No,No,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Very concerned,All of the time,Increased,7.0,Remained about the same,2.0,Remained about the same,Mild,Remained about the same,No,,Good,About the same,Good,About the same,Yes,Yes,,,,,,,,,,,,,,,,,56.1174011230468,-3.53450012207031
683,999999,171,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,Postgraduate/higher degree,Protestant,,Married,4,,,,None,,2,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Decreased,Decreased,No,Yes,No,No,No,No,Remained about the same,Remained about the same,Yes,Yes,No,No,No,Yes,Decreased,Decreased,Yes,Yes,No,No,No,Yes,Decreased,Decreased,Some of the time,Remained about the same,Very concerned,Some of the time,Decreased,4.0,Remained about the same,5.0,Remained about the same,Moderate,Remained about the same,Yes,Yes,Fair,About the same,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",,,Both,,,Remained about the same,,In part,53.1130981445312,-1.6593017578125
684,999999,172,England,,Female,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,First degree,Protestant,,Married,2,,None,,,,0,Yes,Yes,No,No,No,No,No,No,Remained about the same,Decreased,No,No,No,No,No,No,,,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,Yes,No,No,No,Yes,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,None of the time,Decreased,3.0,Decreased,1.0,Remained about the same,None,Remained about the same,No,,Very good,About the same,Excellent,About the same,Yes,Yes,Increased,,,,No impact,"Yes, negatively impacted","Yes, negatively impacted",No impact,,,Both,No contribution,Both,Increased,,No,54.0794982910156,-2.72720336914062
685,999999,173,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",,Primary or equivalent,Other Christian,,Married,2,,1,,,,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Increased,Decreased,No,No,No,No,No,No,Remained about the same,Remained about the same,Yes,No,No,Yes,No,No,Decreased,Decreased,Yes,Yes,No,Yes,No,Yes,Decreased,Decreased,Hardly ever or never,Remained about the same,Very concerned,All of the time,Increased,6.0,Decreased,7.0,Remained about the same,Mild,Worsened,Yes,Yes,Good,About the same,Good,About the same,Yes,Yes,Remained about the same,,,,"Yes, positively impacted","Yes, mixed impact","Yes, positively impacted","Yes, mixed impact",,,Both,Both,Both,Increased,Remained about the same,In part,53.86669921875,-1.71670532226562
686,999999,174,England,,Male,65-74 years,,,Retired,A private or family household,Still being bought,"No, I live with at least one other person",English,HNC/HND or equivalent,Protestant,,Married,2,,None,,,,2,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Decreased,Decreased,No,Yes,No,Yes,No,Yes,Remained about the same,Decreased,Yes,No,No,No,No,Yes,Decreased,Decreased,No,Yes,Yes,No,Yes,Yes,Remained about the same,Decreased,Some of the time,Remained about the same,Very concerned,Most of the time,Remained about the same,1.0,Decreased,7.0,Remained about the same,Mild,Remained about the same,No,,Good,About the same,Fair,Worse,Yes,Yes,Increased,,,,"Yes, mixed impact","Yes, mixed impact","Yes, positively impacted","Yes, mixed impact",,,Both,Financial contribution,Contribution of time,Remained about the same,Decreased,In part,52.7010040283203,-2.50520324707031
687,999999,175,Scotland,,Male,65-74 years,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,,,No,No,No,No,No,No,,,No,No,No,No,No,No,,,No,No,No,No,No,No,,,,,Very concerned,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Both,Both,Contribution of time,Remained about the same,Increased,Yes,,
688,999999,176,England,,Male,65-74 years,,,Self-employed,A private or family household,Owned outright,"No, I live with at least one other person",English,O level/O grade or equivalent,Other Christian,,Living with a partner as if married,None,,,,,,4 or more,Yes,Yes,No,No,No,No,No,No,,,Yes,Yes,No,Yes,Yes,No,Remained about the same,Remained about the same,Yes,Yes,No,No,No,No,Remained about the same,Remained about the same,Yes,Yes,No,No,Yes,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Extremely concerned,Some of the time,Decreased,4.0,Increased,7.0,Increased,Moderate,Remained about the same,No,,Very good,About the same,Very good,About the same,Yes,Yes,Decreased,,,,"Yes, positively impacted",,"Yes, positively impacted","Yes, positively impacted",,,,,Financial contribution,,,In part,51.0092010498046,-2.17390441894531
689,999999,177,England,,Male,65-74 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",English,Postgraduate/higher degree,Protestant,,Married,None,,,,,,1,Yes,Yes,No,No,No,No,No,No,,,Yes,No,No,No,No,No,Remained about the same,Remained about the same,No,No,No,No,No,No,Decreased,Decreased,No,Yes,Yes,No,Yes,No,Remained about the same,Decreased,Some of the time,Remained about the same,Very concerned,Some of the time,Remained about the same,3.0,Remained about the same,2.0,Remained about the same,Moderate,Worsened,Yes,No,Very good,About the same,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, negatively impacted","Yes, negatively impacted","Yes, negatively impacted",No impact,,,,Both,Both,,Increased,In part,51.7384948730468,-2.21940612792968
690,999999,178,England,,Female,55-64 years,,,Retired,A private or family household,Owned outright,Yes,English,First degree,No religion/Atheist/Agnostic,,Widowed,1,No,,,,,1,Yes,Yes,No,Yes,No,No,No,No,Remained about the same,Remained about the same,Yes,No,No,No,No,No,Decreased,Decreased,No,No,No,No,Yes,No,Remained about the same,Decreased,Yes,No,No,No,No,No,Decreased,Decreased,Some of the time,Increased,Very concerned,Some of the time,Decreased,6.0,Increased,7.0,Increased,Moderate,Remained about the same,No,,Very good,About the same,Good,Worse,Yes,Yes,Increased,,,,"Yes, positively impacted","Yes, negatively impacted","Yes, mixed impact","Yes, negatively impacted",,,Both,No contribution,Financial contribution,Remained about the same,,Yes,50.9664001464843,-1.33650207519531
691,999999,179,England,,Male,18-54 years,,,Employed,A private or family household,Privately rented,"No, I live with at least one other person",Any other White ethnic group,Postgraduate/higher degree,Catholic,,Married,None,,,,,,1,Yes,Yes,No,No,No,No,No,No,,,No,Yes,No,Yes,Yes,No,Remained about the same,Remained about the same,No,Yes,No,Yes,Yes,No,Remained about the same,Remained about the same,Yes,No,Yes,Yes,No,No,Remained about the same,Remained about the same,Some of the time,Increased,Moderately concerned,Some of the time,Decreased,2.0,Increased,0.0,Remained about the same,Moderate,Worsened,No,,Good,Better,Fair,Worse,Yes,Yes,Increased,,,,"Yes, mixed impact","Yes, mixed impact",No impact,"Yes, positively impacted",,,Financial contribution,No contribution,Contribution of time,Increased,,In part,51.5164031982421,-0.0930023193359375
692,999999,180,England,,Female,55-64 years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",British,HNC/HND or equivalent,Protestant,,Married,2,,None,,,,4 or more,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remained about the same,Decreased,No,No,Yes,Yes,No,Yes,Increased,Remained about the same,No,Yes,Yes,Yes,No,No,Remained about the same,Decreased,Yes,Yes,Yes,Yes,Yes,Yes,Increased,Decreased,Hardly ever or never,Remained about the same,Very concerned,Some of the time,Remained about the same,5.0,Decreased,1.0,Remained about the same,Moderate,Worsened,Yes,No,Good,About the same,Very good,About the same,Yes,Yes,,,,,,,,,,,,,,,,,53.3580017089843,-2.1654052734375
693,999999,181,England,,Male,75 or more years,,,Retired,A private or family household,Owned outright,Yes,English,HNC/HND or equivalent,No religion/Atheist/Agnostic,,Widowed,2,,None,,,,0,Yes,Yes,No,Yes,Yes,No,No,No,Remained about the same,Decreased,No,No,No,No,No,No,,,No,Yes,Yes,No,No,No,Decreased,Decreased,Yes,Yes,Yes,No,No,No,Increased,Decreased,Some of the time,Remained about the same,A little concerned,Most of the time,Remained about the same,7.0,Remained about the same,7.0,Remained about the same,Moderate,Remained about the same,Yes,No,Very good,About the same,Very good,About the same,Yes,Yes,Remained about the same,,,,"Yes, mixed impact","Yes, negatively impacted","Yes, negatively impacted","Yes, mixed impact",,,Both,No contribution,No contribution,Remained about the same,,In part,53.2917938232421,-0.936798095703125
694,999999,182,England,,Male,75 or more years,,,Self-employed,A private or family household,Owned outright,"No, I live with at least one other person",English,First degree,Protestant,,Married,2,,None,,,,2,Yes,Yes,No,No,Yes,No,No,No,Remained about the same,Decreased,No,No,No,No,No,No,Increased,Remained about the same,No,No,No,No,No,No,Increased,Remained about the same,Yes,Yes,Yes,No,No,Yes,Decreased,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Some of the time,Remained about the same,6.0,Remained about the same,7.0,Remained about the same,None,Remained about the same,No,,Fair,About the same,Excellent,About the same,Yes,Yes,Remained about the same,,,,"Yes, negatively impacted","Yes, mixed impact","Yes, mixed impact","Yes, mixed impact",,,,,Contribution of time,,,In part,52.5030975341796,-2.08369445800781
695,999999,183,Scotland,,Male,75 or more years,,,Retired,A private or family household,Owned outright,"No, I live with at least one other person",Scottish,Postgraduate/higher degree,Protestant,,Married,2,,None,,,,1,Yes,Yes,No,No,No,No,No,No,Remained about the same,Remained about the same,No,Yes,No,No,No,No,Remained about the same,Remained about the same,No,No,No,No,No,Yes,Remained about the same,Remained about the same,Yes,Yes,No,No,Yes,No,Remained about the same,Decreased,Hardly ever or never,Remained about the same,Moderately concerned,Some of the time,Increased,6.0,Remained about the same,3.0,Increased,Mild,Remained about the same,Yes,No,Very good,About the same,Excellent,About the same,Yes,Yes,,,,,,,,,,,,,,,,,56.0500030517578,-3.30000305175781
